codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida
0026125506,0027,2019-03-17T16:15:00.000,53.10973,EL AGRADO  - AUT,QUINDÍO,MONTENEGRO,CAUCA,4.518333333,-75.7925,Humedad del aire 2 mt,%
0026225060,0027,2010-09-15T00:00:00.000,97,HACIENDA COTOVE - AUT,ANTIOQUIA,SANTA FE DE ANTIOQUIA,CAUCA,6.533916667,-75.82733333,Humedad del aire 2 mt,%
0016015110,0027,2006-09-05T12:00:00.000,32,UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT,NORTE DE SANTANDER,CÚCUTA,CATATUMBO,7.898777778,-72.48716667,Humedad del aire 2 mt,%
0021045501,0027,2018-08-20T08:40:00.000,90.47169,OPORAPA  - AUT,HUILA,OPORAPA,ALTO MAGDALENA,2.041941667,-76.01191667,Humedad del aire 2 mt,%
0026145507,0027,2018-10-11T11:10:00.000,54.45377,LAS TANGAS  - AUT,CALDAS,BELALCAZAR,CAUCA,5.038,-75.80599722,Humedad del aire 2 mt,%
0026155502,0027,2016-06-20T12:05:00.000,84,CENICAFE  - AUT,CALDAS,MANIZALES,CAUCA,4.991111111,-75.59749722,Humedad del aire 2 mt,%
0023065502,0027,2018-05-25T16:20:00.000,76.94897,LA PALMA  - AUT,CUNDINAMARCA,LA PALMA,MEDIO MAGDALENA,5.330266667,-74.40156111,Humedad del aire 2 mt,%
0035025080,0027,2016-10-05T03:00:00.000,0,PNN CHINGAZA - AUT,CUNDINAMARCA,LA CALERA,META,4.661,-73.82733333,Humedad del aire 2 mt,%
0026075150,0027,2015-11-29T04:00:00.000,92,APTO ALFONSO BONILLA ARAGON - TX GPRS,VALLE DEL CAUCA,PALMIRA,CAUCA,3.533,-76.382,Humedad del aire 2 mt,%
0016035501,0027,2017-09-18T08:05:00.000,64.37188,SARDINATA  - AUT,NORTE DE SANTANDER,SARDINATA,CATATUMBO,8.151169444,-72.86776667,Humedad del aire 2 mt,%
2120000105,0027,2018-11-13T15:19:00.000,63.74,EL CODITO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.763,-74.022,Humedad del aire 2 mt,%
0035025080,0027,2019-02-20T23:00:00.000,100,PNN CHINGAZA - AUT,CUNDINAMARCA,LA CALERA,META,4.661,-73.82733333,Humedad del aire 2 mt,%
0015065180,0027,2015-08-07T09:00:00.000,59,APTO ALMIRANTE PADILLA TX GPRS,LA GUAJIRA,RIOHACHA,CARIBE - GUAJIRA,11.53,-72.918,Humedad del aire 2 mt,%
0021202220,0027,2013-10-11T06:20:00.000,78.98,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Humedad del aire 2 mt,%
0035035110,0027,2009-11-30T11:00:00.000,57,SALINAS DE UPIN  - AUT,META,RESTREPO,META,4.273861111,-73.58686111,Humedad del aire 2 mt,%
0024035370,0027,2009-05-07T02:00:00.000,93,EL ESPINO - AUT,BOYACÁ,EL ESPINO,SOGAMOSO,6.506722222,-72.45266667,Humedad del aire 2 mt,%
0021237060,0027,2019-04-09T22:50:00.000,98.309,CORRALITOS PULI,CUNDINAMARCA,PULÍ,ALTO MAGDALENA,4.633,-74.65,Humedad del aire 2 mt,%
0054035501,0027,2018-05-30T11:20:00.000,72.13078,SANTIAGO GUTIERREZ  - AUT,VALLE DEL CAUCA,ARGELIA,SAN JUÁN,4.726388889,-76.11446944,Humedad del aire 2 mt,%
0026215501,0027,2016-08-24T11:15:00.000,66,CONCORDIA  - AUT,ANTIOQUIA,CONCORDIA,CAUCA,6.042441667,-75.92149722,Humedad del aire 2 mt,%
2120700037,0027,2019-06-03T13:27:00.000,58.33,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0044035040,0027,2010-04-13T18:00:00.000,95,FLORENCIA - AUT,CAQUETA,FLORENCIA,CAQUETÁ,1.733,-75.64502778,Humedad del aire 2 mt,%
0021055070,0027,2016-10-29T19:00:00.000,86,INZA - AUT,CAUCA,INZÁ,ALTO MAGDALENA,2.548194444,-76.06394444,Humedad del aire 2 mt,%
2120700037,0027,2018-12-14T15:50:00.000,54.36,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0023085501,0027,2018-09-09T12:55:00.000,52.34649,COCORNA  - AUT,ANTIOQUIA,COCORNÁ,MEDIO MAGDALENA,6.061941667,-75.18666667,Humedad del aire 2 mt,%
0021202200,0027,2016-07-13T22:15:00.000,32.6,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
0026125300,0027,2018-07-17T08:00:00.000,86,CALARCA - AUT,QUINDÍO,CALARCÁ,CAUCA,4.528305556,-75.59638889,Humedad del aire 2 mt,%
0026135503,0027,2016-09-02T12:05:00.000,64,NARANJAL  - AUT,CALDAS,CHINCHINA,CAUCA,4.971944444,-75.65221944,Humedad del aire 2 mt,%
0016015502,0027,2017-10-05T12:30:00.000,54.5587,BLONAY  - AUT,NORTE DE SANTANDER,CHINÁCOTA,CATATUMBO,7.564997222,-72.62110833,Humedad del aire 2 mt,%
0035085080,0027,2006-10-12T07:00:00.000,75,LA CAPILLA - AUT,BOYACÁ,LA CAPILLA,META,5.099194444,-73.436,Humedad del aire 2 mt,%
0026125509,0027,2019-02-10T17:45:00.000,68.49067,ESPERANZA LA  - AUT,QUINDÍO,PIJAO,CAUCA,4.299444444,-75.72508056,Humedad del aire 2 mt,%
0044015070,0027,2016-07-17T22:00:00.000,100,EL PEPINO - AUT,PUTUMAYO,MOCOA,CAQUETÁ,1.082888889,-76.66711111,Humedad del aire 2 mt,%
0035075080,0027,2011-08-11T07:00:00.000,100,PARAMO RABANAL - AUT,BOYACÁ,VENTAQUEMADA,META,5.392388889,-73.56277778,Humedad del aire 2 mt,%
0035215020,0027,2016-06-05T03:00:00.000,8,APTO YOPAL,CASANARE,YOPAL,META,5.32,-72.388,Humedad del aire 2 mt,%
0026185501,0027,2017-05-15T18:15:00.000,92,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0026145090,0027,2015-06-27T14:00:00.000,64,SANTA EMILIA - AUT,RISARALDA,BELÉN DE UMBRÍA,CAUCA,5.207472222,-75.90294444,Humedad del aire 2 mt,%
0026185050,0027,2014-03-25T12:00:00.000,36,SANTA BARBARA - AUT,ANTIOQUIA,SANTA BÁRBARA,CAUCA,5.859583333,-75.55627778,Humedad del aire 2 mt,%
0053115502,0027,2018-08-31T01:10:00.000,98.40817,JULIO FERNANDEZ  - AUT,VALLE DEL CAUCA,RESTREPO,TAPAJE - DAGUA - DIRECTOS,3.809163889,-76.53305556,Humedad del aire 2 mt,%
0021015502,0027,2018-05-11T08:40:00.000,60.84722,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0052045080,0027,2018-12-13T22:00:00.000,78,UNIVERSIDAD DE NARINO  - AUT,NARIÑO,PASTO,PATÍA,1.225111111,-77.28338889,Humedad del aire 2 mt,%
0021206960,0027,2011-10-23T04:00:00.000,82,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Humedad del aire 2 mt,%
0026125508,0027,2018-12-23T00:10:00.000,85.45264,LACATALINA  - AUT,RISARALDA,PEREIRA,CAUCA,4.7475,-75.73805556,Humedad del aire 2 mt,%
0022025501,0027,2019-01-30T21:00:00.000,86.71507,ATACO  - AUT,TOLIMA,ATACO,SALDAÑA,3.416666667,-75.63305556,Humedad del aire 2 mt,%
0026155240,0027,2011-08-03T23:00:00.000,95,PNN NEVADOS - AUT,CALDAS,VILLAMARIA,CAUCA,4.859444444,-75.38241667,Humedad del aire 2 mt,%
0051025090,0027,2019-07-17T06:00:00.000,98,GRANJA MIRA,NARINO,TUMACO,MIRA,1.55,-78.696,Humedad del aire 2 mt,%
0021202220,0027,2013-11-08T13:45:00.000,95.28,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Humedad del aire 2 mt,%
0029065000,0027,2018-12-07T23:00:00.000,100,MEDIA LUNA - AUT,MAGDALENA,PIVIJAI,BAJO MAGDALENA,10.51002778,-74.50666667,Humedad del aire 2 mt,%
0021205516,0027,2019-04-01T05:00:00.000,73.737,NEGRETE  - AUT,CUNDINAMARCA,PACHO,ALTO MAGDALENA,5.173,-73.852,Humedad del aire 2 mt,%
0021202200,0027,2011-07-17T08:55:00.000,69.2,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
2120000106,0027,2019-02-01T09:36:00.000,32.13,GRAN BRETAÑA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.512,-74.164,Humedad del aire 2 mt,%
0052035040,0027,2016-03-31T02:00:00.000,94,VIENTO LIBRE - AUT,NARIÑO,TAMINANGO,PATÍA,1.6185,-77.34361111,Humedad del aire 2 mt,%
0021015502,0027,2019-02-15T08:25:00.000,65.79582,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0026125503,0027,2017-03-15T18:10:00.000,79,LA SIRENA  - AUT,VALLE DEL CAUCA,SEVILLA,CAUCA,4.285,-75.9025,Humedad del aire 2 mt,%
0021237060,0027,2019-06-12T10:50:00.000,85.586,CORRALITOS PULI,CUNDINAMARCA,PULÍ,ALTO MAGDALENA,4.633,-74.65,Humedad del aire 2 mt,%
0054035501,0027,2017-09-30T07:05:00.000,95.22106,SANTIAGO GUTIERREZ  - AUT,VALLE DEL CAUCA,ARGELIA,SAN JUÁN,4.726388889,-76.11446944,Humedad del aire 2 mt,%
0021206790,0027,2017-12-04T16:00:00.000,86,HACIENDA SANTA ANA - AUT,CUNDINAMARCA,NEMOCÓN,ALTO MAGDALENA,5.0905,-73.88125,Humedad del aire 2 mt,%
0021206990,0027,2008-11-30T02:00:00.000,100,TIBAITATA - AUT,CUNDINAMARCA,MOSQUERA,ALTO MAGDALENA,4.691416667,-74.209,Humedad del aire 2 mt,%
2120000107,0027,2019-03-30T14:58:00.000,59.04,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.536,-74.106,Humedad del aire 2 mt,%
0026145507,0027,2019-05-26T17:10:00.000,65.20795,LAS TANGAS  - AUT,CALDAS,BELALCAZAR,CAUCA,5.038,-75.80599722,Humedad del aire 2 mt,%
0052055501,0027,2018-07-06T06:05:00.000,82.56831,OSPINA PEREZ  - AUT,NARIÑO,CONSACÁ,PATÍA,1.254722222,-77.48777778,Humedad del aire 2 mt,%
0021206790,0027,2008-01-14T05:00:00.000,96,HACIENDA SANTA ANA - AUT,CUNDINAMARCA,NEMOCÓN,ALTO MAGDALENA,5.0905,-73.88125,Humedad del aire 2 mt,%
0016015110,0027,2008-03-18T02:00:00.000,90,UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT,NORTE DE SANTANDER,CÚCUTA,CATATUMBO,7.898777778,-72.48716667,Humedad del aire 2 mt,%
0026055120,0027,2014-07-26T06:00:00.000,88,UNIVERSIDAD DEL VALLE  - AUT,VALLE DEL CAUCA,CALI,CAUCA,3.378,-76.53388889,Humedad del aire 2 mt,%
0023065501,0027,2017-05-23T07:40:00.000,99,PACHO  - AUT,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.129127778,-74.15769722,Humedad del aire 2 mt,%
0021015070,0027,2011-09-01T03:00:00.000,81,LOS GUACHAROS  - AUT,HUILA,PALESTINA,ALTO MAGDALENA,1.675833,-76.106841,Humedad del aire 2 mt,%
0026195502,0027,2017-03-06T07:20:00.000,92,CIUDAD BOLIVAR  - AUT,ANTIOQUIA,CIUDAD BOLÍVAR,CAUCA,5.868666667,-75.99044167,Humedad del aire 2 mt,%
0023065501,0027,2018-03-24T03:10:00.000,61.22391,PACHO  - AUT,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.129127778,-74.15769722,Humedad del aire 2 mt,%
0021165502,0027,2016-09-29T20:35:00.000,68,VILLARICA  - AUT,TOLIMA,VILLARRICA,ALTO MAGDALENA,3.955641667,-74.59178611,Humedad del aire 2 mt,%
0035025501,0027,2018-08-31T13:20:00.000,79.11412,QUETAME  - AUT,CUNDINAMARCA,QUETAME,META,4.297941667,-73.87238889,Humedad del aire 2 mt,%
0021215501,0027,2018-02-09T11:30:00.000,72.74104,ESPERANZA LA  - AUT,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.45,-75.25,Humedad del aire 2 mt,%
0021185501,0027,2016-06-20T02:45:00.000,96,ROVIRA  - AUT,TOLIMA,ROVIRA,ALTO MAGDALENA,4.266666667,-75.28305556,Humedad del aire 2 mt,%
0021202250,0027,2013-10-12T18:00:00.000,77.9,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0026135502,0027,2017-07-14T01:50:00.000,79.31359,EL JAZMIN  - AUT,RISARALDA,SANTA ROSA DE CABAL,CAUCA,4.911944444,-75.62416389,Humedad del aire 2 mt,%
2120700038,0027,2019-02-24T13:37:00.000,60.01,SAN FRANCISCO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.562,-74.149,Humedad del aire 2 mt,%
0026155505,0027,2017-11-01T04:25:00.000,88.76228,GRANJA LUKER  - AUT,CALDAS,PALESTINA,CAUCA,5.070275,-75.68555278,Humedad del aire 2 mt,%
0024035380,0027,2007-12-09T20:00:00.000,80,NEVADO DEL COCUY - AUT,BOYACÁ,GUICÁN,SOGAMOSO,6.509111111,-72.31416667,Humedad del aire 2 mt,%
0054077210,0027,2010-01-02T00:00:00.000,93,JUANCHACO - AUT,VALLE DEL CAUCA,BUENAVENTURA,SAN JUÁN,3.925147222,-77.34900556,Humedad del aire 2 mt,%
0021205512,0027,2019-01-05T09:40:00.000,22.301,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Humedad del aire 2 mt,%
0021206930,0027,2018-01-19T02:00:00.000,96,PARAMO GUERRERO  - AUT,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.086444444,-74.02216667,Humedad del aire 2 mt,%
0026125507,0027,2016-06-27T04:45:00.000,100,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,CAUCA,4.671388889,-75.77721944,Humedad del aire 2 mt,%
0016025503,0027,2018-05-01T12:25:00.000,65.26968,GRAMALOTE  - AUT,NORTE DE SANTANDER,GRAMALOTE,CATATUMBO,7.923163889,-72.83375556,Humedad del aire 2 mt,%
0029065130,0027,2016-05-07T06:00:00.000,96,LA GRAN VIA - AUT,MAGDALENA,ZONA BANANERA,BAJO MAGDALENA,10.85,-74.13333333,Humedad del aire 2 mt,%
2120000107,0027,2018-12-20T09:24:00.000,43.2,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.536,-74.106,Humedad del aire 2 mt,%
0026225060,0027,2007-12-06T00:00:00.000,95,HACIENDA COTOVE - AUT,ANTIOQUIA,SANTA FE DE ANTIOQUIA,CAUCA,6.533916667,-75.82733333,Humedad del aire 2 mt,%
0036015501,0027,2017-06-21T23:10:00.000,92.1,TAMARA  - AUT,CASANARE,TÁMARA,CASANARE,5.872219444,-72.11944167,Humedad del aire 2 mt,%
0024015110,0027,2006-11-28T08:00:00.000,70,LA BOYERA - AUT,CUNDINAMARCA,UBATÉ,SOGAMOSO,5.303805556,-73.85175,Humedad del aire 2 mt,%
0035025501,0027,2017-07-28T13:20:00.000,68.3901,QUETAME  - AUT,CUNDINAMARCA,QUETAME,META,4.297941667,-73.87238889,Humedad del aire 2 mt,%
0026125300,0027,2009-04-11T22:00:00.000,85,CALARCA - AUT,QUINDÍO,CALARCÁ,CAUCA,4.528305556,-75.59638889,Humedad del aire 2 mt,%
0021045501,0027,2016-07-31T13:15:00.000,88,OPORAPA  - AUT,HUILA,OPORAPA,ALTO MAGDALENA,2.041941667,-76.01191667,Humedad del aire 2 mt,%
0023065502,0027,2017-03-01T05:45:00.000,100,LA PALMA  - AUT,CUNDINAMARCA,LA PALMA,MEDIO MAGDALENA,5.330266667,-74.40156111,Humedad del aire 2 mt,%
0026125508,0027,2018-05-18T12:30:00.000,61.89492,LACATALINA  - AUT,RISARALDA,PEREIRA,CAUCA,4.7475,-75.73805556,Humedad del aire 2 mt,%
0023065502,0027,2019-05-24T13:35:00.000,54.11092,LA PALMA  - AUT,CUNDINAMARCA,LA PALMA,MEDIO MAGDALENA,5.330266667,-74.40156111,Humedad del aire 2 mt,%
0026195502,0027,2018-07-08T05:35:00.000,83.26497,CIUDAD BOLIVAR  - AUT,ANTIOQUIA,CIUDAD BOLÍVAR,CAUCA,5.868666667,-75.99044167,Humedad del aire 2 mt,%
0021201980,0027,2014-01-13T00:20:00.000,86.9,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Humedad del aire 2 mt,%
0024015507,0027,2019-01-04T11:50:00.000,59.706,OJO DE AGUA  - AUT,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.392,-73.854,Humedad del aire 2 mt,%
0026155505,0027,2018-12-21T04:45:00.000,99.91061,GRANJA LUKER  - AUT,CALDAS,PALESTINA,CAUCA,5.070275,-75.68555278,Humedad del aire 2 mt,%
0021205502,0027,2019-06-01T03:35:00.000,85.44606,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
2120000105,0027,2019-03-02T07:09:00.000,89.3,EL CODITO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.763,-74.022,Humedad del aire 2 mt,%
0026165501,0027,2016-09-13T00:30:00.000,100,EL CIPRES  - AUT,CALDAS,SALAMINA,CAUCA,5.433333333,-75.5,Humedad del aire 2 mt,%
0026085501,0027,2019-03-20T19:05:00.000,83.24334,LA CELIA  - AUT,RISARALDA,LA CELIA,CAUCA,5.001330556,-75.998,Humedad del aire 2 mt,%
0026185501,0027,2017-09-22T14:45:00.000,52.39914,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0021215150,0027,2016-09-22T11:00:00.000,100,NEVADO DEL TOLIMA  - AUT,TOLIMA,ANZOÁTEGUI,ALTO MAGDALENA,4.670777778,-75.32777778,Humedad del aire 2 mt,%
2120000106,0027,2019-01-03T16:47:00.000,73.66,GRAN BRETAÑA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.512,-74.164,Humedad del aire 2 mt,%
0052025501,0027,2018-05-04T01:20:00.000,84.07961,LA VEGA  - AUT,CAUCA,LA VEGA,PATÍA,2.092941667,-76.81202778,Humedad del aire 2 mt,%
0026105250,0027,2012-03-31T08:00:00.000,65,ZARAGOZA - AUT,VALLE DEL CAUCA,CARTAGO,CAUCA,4.689777778,-75.92519444,Humedad del aire 2 mt,%
0023065180,0027,2006-11-03T19:00:00.000,74,VILLETA - AUT,CUNDINAMARCA,VILLETA,MEDIO MAGDALENA,5.016861111,-74.47097222,Humedad del aire 2 mt,%
0021015060,0027,2014-12-07T17:00:00.000,66,MARENGO  - AUT,HUILA,PITALITO,ALTO MAGDALENA,2.221111111,-76.11888889,Humedad del aire 2 mt,%
0021015502,0027,2018-07-25T16:15:00.000,79.55045,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0026185501,0027,2017-11-15T14:00:00.000,80.17607,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0026135503,0027,2018-03-08T06:15:00.000,99.96084,NARANJAL  - AUT,CALDAS,CHINCHINA,CAUCA,4.971944444,-75.65221944,Humedad del aire 2 mt,%
0021035501,0027,2018-11-28T09:30:00.000,79.57117,ACEVEDO  - AUT,HUILA,ACEVEDO,ALTO MAGDALENA,1.763191667,-75.93224722,Humedad del aire 2 mt,%
0021165502,0027,2019-03-03T00:10:00.000,86.25119,VILLARICA  - AUT,TOLIMA,VILLARRICA,ALTO MAGDALENA,3.955641667,-74.59178611,Humedad del aire 2 mt,%
0026055120,0027,2018-01-23T16:00:00.000,57,UNIVERSIDAD DEL VALLE  - AUT,VALLE DEL CAUCA,CALI,CAUCA,3.378,-76.53388889,Humedad del aire 2 mt,%
0026145508,0027,2016-08-14T17:25:00.000,68,SAN JOSE  - AUT,CALDAS,SAN JOSE,CAUCA,5.094972222,-75.79174722,Humedad del aire 2 mt,%
0022025501,0027,2018-10-05T14:15:00.000,66.3954,ATACO  - AUT,TOLIMA,ATACO,SALDAÑA,3.416666667,-75.63305556,Humedad del aire 2 mt,%
0021202250,0027,2016-05-03T16:50:00.000,78.7,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0026215501,0027,2016-09-22T10:15:00.000,71,CONCORDIA  - AUT,ANTIOQUIA,CONCORDIA,CAUCA,6.042441667,-75.92149722,Humedad del aire 2 mt,%
0021202250,0027,2010-11-05T21:50:00.000,73.3,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Humedad del aire 2 mt,%
0011025501,0027,2019-01-25T00:35:00.000,96.35042,CARMEN DE ATRATO  - AUT,CHOCO,EL CARMEN,ATRATO - DARIÉN,5.888719444,-76.14516667,Humedad del aire 2 mt,%
0021215170,0027,2008-03-22T04:00:00.000,87,LA MARTINICA,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.402,-75.229,Humedad del aire 2 mt,%
0026135502,0027,2016-07-11T22:20:00.000,94,EL JAZMIN  - AUT,RISARALDA,SANTA ROSA DE CABAL,CAUCA,4.911944444,-75.62416389,Humedad del aire 2 mt,%
0035095130,0027,2018-07-06T01:00:00.000,95.5,LAGUNA DE LA PLAZA,ARAUCA,SARAVENA,CASANARE,6.362,-72.282,Humedad del aire 2 mt,%
0054077210,0027,2017-03-01T01:00:00.000,90,JUANCHACO - AUT,VALLE DEL CAUCA,BUENAVENTURA,SAN JUÁN,3.925147222,-77.34900556,Humedad del aire 2 mt,%
0026125507,0027,2016-06-03T13:00:00.000,61,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,CAUCA,4.671388889,-75.77721944,Humedad del aire 2 mt,%
0011105020,0027,2010-11-19T08:00:00.000,64,CARMEN DARIEN,CHOCÓ,CARMEN DEL DARIÉN  (CURBARADÓ),ATRATO - DARIÉN,7.154,-76.977,Humedad del aire 2 mt,%
0026195501,0027,2018-06-17T00:35:00.000,95.17977,ANDES  - AUT,ANTIOQUIA,ANDES,CAUCA,5.660108333,-75.91413889,Humedad del aire 2 mt,%
0021015501,0027,2017-03-03T18:30:00.000,74,PITALITO  - AUT,HUILA,PITALITO,ALTO MAGDALENA,1.777527778,-76.19163889,Humedad del aire 2 mt,%
0016025503,0027,2017-05-23T06:10:00.000,91,GRAMALOTE  - AUT,NORTE DE SANTANDER,GRAMALOTE,CATATUMBO,7.923163889,-72.83375556,Humedad del aire 2 mt,%
0024055070,0027,2017-05-06T22:00:00.000,84,SAN  VICENTE DE CHUCURI  - AUT,SANTANDER,SAN VICENTE DE CHUCURÍ,MEDIO MAGDALENA,6.823388889,-73.47205556,Humedad del aire 2 mt,%
0051025090,0027,2018-02-08T20:00:00.000,97,GRANJA MIRA,NARINO,TUMACO,MIRA,1.55,-78.696,Humedad del aire 2 mt,%
0021115010,0027,2006-05-21T21:00:00.000,65,DESIERTO TATACOA,HUILA,VILLAVIEJA,ALTO MAGDALENA,3.234,-75.168,Humedad del aire 2 mt,%
0021115501,0027,2019-05-26T15:50:00.000,56.20687,TELLO  - AUT,HUILA,TELLO,ALTO MAGDALENA,2.960666667,-75.02849722,Humedad del aire 2 mt,%
0037015501,0027,2017-06-05T03:10:00.000,98.38221,LABATECA  - AUT,NORTE DE SANTANDER,LABATECA,ARAUCA,7.296058333,-72.49772778,Humedad del aire 2 mt,%
0027015320,0027,2009-10-23T19:00:00.000,94,ARAGON - AUT,ANTIOQUIA,SANTA ROSA DE OSOS,NECHÍ,6.781083333,-75.560888889,Humedad del aire 2 mt,%
2120000107,0027,2019-04-28T11:10:00.000,51.43,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.536,-74.106,Humedad del aire 2 mt,%
0021215150,0027,2012-10-26T10:00:00.000,93,NEVADO DEL TOLIMA  - AUT,TOLIMA,ANZOÁTEGUI,ALTO MAGDALENA,4.670777778,-75.32777778,Humedad del aire 2 mt,%
0026155503,0027,2019-01-30T22:40:00.000,84.05916,PLANALTO  - AUT,CALDAS,MANIZALES,CAUCA,4.989722222,-75.58971944,Humedad del aire 2 mt,%
0023085501,0027,2019-08-06T22:00:00.000,58.24472,COCORNA  - AUT,ANTIOQUIA,COCORNÁ,MEDIO MAGDALENA,6.061941667,-75.18666667,Humedad del aire 2 mt,%
0021209940,0027,2015-03-28T14:25:00.000,68.5,GRAVILLERAS - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.533,-74.117,Humedad del aire 2 mt,%
0026145503,0027,2019-08-16T06:25:00.000,93.70008,ANSERMA  - AUT,CALDAS,ANSERMA,CAUCA,5.231330556,-75.77961667,Humedad del aire 2 mt,%
0021035501,0027,2018-01-19T05:25:00.000,87.13348,ACEVEDO  - AUT,HUILA,ACEVEDO,ALTO MAGDALENA,1.763191667,-75.93224722,Humedad del aire 2 mt,%
0016015502,0027,2019-05-26T22:35:00.000,97.45642,BLONAY  - AUT,NORTE DE SANTANDER,CHINÁCOTA,CATATUMBO,7.564997222,-72.62110833,Humedad del aire 2 mt,%
0021202200,0027,2013-02-27T10:50:00.000,71,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
2120700037,0027,2018-10-31T18:23:00.000,63.81,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
2120700037,0027,2019-02-27T03:58:00.000,72.92,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0026145503,0027,2018-07-04T23:55:00.000,91.66018,ANSERMA  - AUT,CALDAS,ANSERMA,CAUCA,5.231330556,-75.77961667,Humedad del aire 2 mt,%
0021205518,0027,2019-04-22T18:20:00.000,99.998,SALITRE  - AUT,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.171,-74.016,Humedad del aire 2 mt,%
0029035200,0027,2015-02-16T13:00:00.000,46,REPELON - AUT,ATLANTICO,REPELÓN,BAJO MAGDALENA,10.49,-75.12694444,Humedad del aire 2 mt,%
